"","Test","Cold_CORT","Cold_Control","Hot_CORT","Hot_Control"
"7221","1VS3","5.91913201963067","5.68287428531839","6.34738876334676","5.41043458707154"
"7222","1VS3","5.70016755277249","6.19209850059318","5.51165693205356","5.82550528724561"
"7223","1VS3","5.6442941163978","6.16734235503754","5.69322138487405","6.03441611232535"
"7224","1VS3","5.80459882665134","5.57224145359841","6.40674792136928","5.60671493764077"
"7225","1VS3","6.18310140409221","6.51941177176291","6.3062724376794","5.47554558647061"
"7226","1VS3","6.37221610518371","6.04329523758165","5.41983877703596","6.09638191392131"
"7227","1VS3","5.80071965370124","6.4254659577431","5.67835164879942","5.63491311815706"
"7228","1VS3","6.97540813402673","6.04122998401881","5.771781845814","5.67638738105312"
"7229","1VS3","6.36082645339772","6.49630019453654","5.96667450605385","5.44727045281529"
"7230","1VS3","5.9805487228872","6.0445144456712","5.98360855974177","5.51905054096963"
"7231","1VS3","5.75704224684978","6.30312612872858","5.91361171102199","5.45775393953868"
"7232","1VS3","5.91081686283872","6.47996632816933","5.75209339711885","5.38619329385534"
"7233","1VS3","6.38933272970316","5.97996337446374","6.66302755428191","5.76756104546761"
"7234","1VS3","6.15971169990183","5.83515088159172","6.02178438945473","6.19141075103794"
"7235","1VS3","5.617427706552","6.28262212693625","5.93534346133183","5.67775009064755"
"7236","1VS3","5.93247953464581","6.40824844648267","6.12574033297314","6.13184198304508"
"7237","1VS3","6.05537658628158","6.15036980694214","5.79983129190338","6.1423646987028"
"7238","1VS3","6.43214698655901","6.13142018866465","6.13020190408773","5.74605044265491"
"7239","1VS3","6.50797352274441","6.07981950467442","6.07065685824558","5.45966802936174"
"7240","1VS3","6.03416408310403","6.28420114202043","5.7130280916976","5.90259330116524"
"7241","1VS3","5.89414850759227","6.11463747301868","5.44277049837552","5.78253341861686"
"7242","1VS3","5.80482399493959","5.90511369196043","6.24005050162592","5.98903702391376"
"7243","1VS3","5.71006679930443","5.9563359816419","5.73587633678304","5.5262137921087"
"7244","1VS3","6.12520942858266","6.23032454665123","5.9563336065819","5.86220764093227"
"7245","1VS3","6.11519583220675","6.44778109991646","6.88474410620818","5.62461756036917"
"7246","1VS3","6.26833090058228","5.92598714762679","5.5404447821143","5.86091837971047"
"7247","1VS3","5.95006380842805","6.1563680882607","5.93767427159658","6.15476374019812"
"7248","1VS3","6.09673175797825","5.98588357937523","5.87386421124848","5.96999384876649"
"7249","1VS3","6.02535585726933","6.04003560879447","5.95146574129105","5.81115005312996"
"7250","1VS3","6.35403092316272","6.06321057735106","5.83513915390855","5.94043400385452"
"7251","1VS3","6.12215003760833","6.28464651304975","6.05692705771011","5.98317140513841"
"7252","1VS3","6.48578999386513","6.21877844216957","5.91920573058514","5.53182691934045"
"7253","1VS3","5.34673196649603","6.10663590924109","6.28480958421906","5.66184902790403"
"7254","1VS3","6.56197162533835","6.16088342170462","5.62912421551139","5.45312851807499"
"7255","1VS3","6.33887774854052","5.8511793347521","6.07073361494697","5.18396714978621"
"7256","1VS3","5.96552388918332","6.20974786733391","6.24067777425259","5.08552831145157"
"7257","1VS3","6.38346719217745","6.17460338108163","5.77961281859971","5.78378684176"
"7258","1VS3","5.90129687853625","6.09216028944666","6.28645102702114","5.44433448136145"
"7259","1VS3","5.92603963954684","5.92457149346953","6.35892994778822","4.97964650340654"
"7260","1VS3","5.97145779841272","5.85807950206719","6.02316765161632","6.24664176976833"
"7261","1VS3","6.11566022028454","6.38587709179513","6.17879831652145","5.91837277611566"
"7262","1VS3","5.99688502277014","6.04890077337746","5.89552404982012","6.04134897503472"
"7263","1VS3","5.9497392308827","6.05683035724983","6.0767655435559","5.66823067265774"
"7264","1VS3","5.64678015669191","6.48282863829578","5.9912359508473","5.89190336860725"
"7265","1VS3","5.70728053409525","5.97572628784359","6.16632350157975","5.24563345707231"
"7266","1VS3","6.04456719707165","6.18009612471183","5.43202545784072","5.49024664053461"
"7267","1VS3","5.92612396542595","6.01725441848264","5.68358321510229","5.97039707329381"
"7268","1VS3","5.96467456483828","6.15067530680983","6.33375671642738","5.84614828940289"
"7269","1VS3","5.87003195976041","5.82214679601082","5.55379040489083","6.18217328704946"
"7270","1VS3","6.05364259639536","5.8622877400202","6.53293014351783","5.52770011505199"
"7271","1VS3","6.03894138329131","5.69940734423796","5.91538413337736","5.42297849772625"
"7272","1VS3","6.76648982603743","5.62931347327828","6.08219747282238","5.8918385085617"
"7273","1VS3","6.12739636362241","6.11112804725208","5.92560335427282","5.48808464089611"
"7274","1VS3","6.3285423399434","6.20475232057394","6.15558667764322","5.49315476980935"
"7275","1VS3","6.25549741494807","6.47714673749351","6.44733176897979","5.59347707558392"
"7276","1VS3","6.45587978055585","6.29869038039386","6.33176719778237","5.41365653272691"
"7277","1VS3","5.73731707368771","5.87747149749742","5.86389563866868","5.60627268940868"
"7278","1VS3","6.11657684813515","5.54962426013016","6.33730961467818","5.55819362030594"
"7279","1VS3","6.36727444842212","5.81608544816616","6.29596026991814","6.0424997985443"
"7280","1VS3","6.11939306727402","6.07722700010709","6.1425454863815","5.36177617621611"
"7281","1VS3","5.55714164145484","5.55668318140433","6.58660907698934","5.88257174234526"
"7282","1VS3","6.18196778608466","6.15461664937249","5.68487048363986","5.38612374402165"
"7283","1VS3","6.25073062880973","6.17276447166084","6.69653119354931","5.85646935139106"
"7284","1VS3","6.19866704208648","5.99430782614579","6.2594390884698","5.47800131519931"
"7285","1VS3","5.86374777932285","6.32278990847943","5.80488073450969","5.57304586043836"
"7286","1VS3","6.33244900982683","6.34447650382246","6.76957284191373","5.56040425785552"
"7287","1VS3","5.65790502495299","5.88793860433394","5.8545785353855","5.19113906898117"
"7288","1VS3","6.22317057625874","6.11530941744954","6.03197795762136","5.48133640134175"
"7289","1VS3","5.92292322802139","6.29945296180839","5.48562665385745","5.77136565332882"
"7290","1VS3","6.06286999251563","6.37277777208525","5.58353217572369","6.15894562050657"
"7291","1VS3","6.36751979895806","5.94790889439268","5.49779450224724","5.99346504436984"
"7292","1VS3","6.48977177728343","5.98747205264635","5.86271201074262","5.7207650946226"
"7293","1VS3","5.61140306656806","6.55009823099706","6.00982516151065","5.67894117191811"
"7294","1VS3","5.80546409525741","6.36726827051886","5.88170480353035","5.0034816730679"
"7295","1VS3","6.174893413039","5.90412520235427","6.12172789223117","6.01776326875964"
"7296","1VS3","6.21591148228789","5.64175174605079","5.8984698982699","5.60903273485024"
"7297","1VS3","6.32350910064402","5.89602074523111","6.3941388321706","5.39677603480662"
"7298","1VS3","5.80180812080641","6.24620319914773","5.94873293678963","5.66642697736981"
"7299","1VS3","5.76860304949642","6.28685789119504","5.76238628746325","5.52478650932008"
"7300","1VS3","5.7866220815044","6.1526136347025","5.94601504579393","5.14290860800384"
"7301","1VS3","5.76979409255949","6.3272349049511","6.27279250899368","5.72917126044698"
"7302","1VS3","6.51566972709984","6.08707554662957","5.78848138980803","5.23065397270171"
"7303","1VS3","5.9706735485123","6.18978551224569","6.19696213143144","5.4765024310444"
"7304","1VS3","5.86201298312078","5.53861061247419","6.55667468669725","5.1800549249727"
"7305","1VS3","6.18757520157484","6.14853235722263","6.04571078015363","5.58956387310522"
"7306","1VS3","6.09449586076788","5.90203815795631","6.23550025302335","5.88438603179257"
"7307","1VS3","6.26492651166561","5.77897729612266","5.72410389934363","5.70839545405915"
"7308","1VS3","6.27106517679107","5.95894363421434","5.46285347341627","5.44617984884793"
"7309","1VS3","5.91248215598901","5.94941549384665","5.70761168813201","5.66906020253462"
"7310","1VS3","5.77896780639552","6.25865573322888","5.55964648318367","5.49451132434086"
"7311","1VS3","5.8444316443661","6.34371654481409","5.58410373106739","5.24973088487616"
"7312","1VS3","6.26078576561807","6.31387305500121","5.8067598882427","5.72093758787054"
"7313","1VS3","5.86309554572997","6.24099953686628","5.89138937336996","5.89496913163484"
"7314","1VS3","6.20342185931525","6.16119658197917","5.62678860525357","5.94765725783571"
"7315","1VS3","6.1584819853159","5.90890076125721","5.9363446794313","4.85546310824475"
"7316","1VS3","6.07861173150845","6.130711744776","6.13494356373608","5.70200068149994"
"7317","1VS3","6.14967241886963","6.19620670418883","5.91765106713404","5.78143478433556"
"7318","1VS3","6.11281170123866","6.07633490457656","5.853570378593","5.50970953531233"
"7319","1VS3","6.02533933082141","6.12175678637778","6.3587162094366","5.69906477764565"
"7320","1VS3","5.76343254668129","6.27787794169167","6.19971159250983","5.64325895423532"
"7321","1VS3","6.20994791170561","6.00309620530532","5.99061153781174","6.32021098117737"
"7322","1VS3","6.0014748227381","6.17527801671867","5.63288983427157","5.13923984627282"
"7323","1VS3","6.17989451500201","5.86040462992583","6.01789102990227","5.34722242864037"
"7324","1VS3","6.2963415994829","6.44884884487871","6.09498665996011","5.15032367779635"
"7325","1VS3","6.04727802345741","6.3688721773128","6.17685951395956","5.68229079951554"
"7326","1VS3","6.50945611079923","6.34840282050335","6.07755356745176","6.16290989153319"
"7327","1VS3","6.26321318923206","6.06933317418795","5.99224281471735","4.88869833585007"
"7328","1VS3","5.95069338283245","6.24832242042688","6.31279844212293","6.22706258994984"
"7329","1VS3","6.17154651427453","6.41808245630062","6.13391336928964","5.26011109780217"
"7330","1VS3","5.65737024126147","5.83588799265091","6.05350505653059","5.75978317297623"
"7331","1VS3","6.22965604392198","6.18311212470536","6.27576631714625","6.06686005194721"
"7332","1VS3","6.01806746361455","5.9658465083355","6.15146360670173","5.60571704015275"
"7333","1VS3","5.98030261178854","5.76022830064357","5.70042640316684","5.68672181807799"
"7334","1VS3","5.40870463783432","6.0497028315606","6.23952405021242","5.99842393974032"
"7335","1VS3","5.6524625727864","6.08699207023458","5.99680415669397","5.59830151353884"
"7336","1VS3","5.94614913469363","6.55466279677305","6.0283609984537","6.1162740134187"
"7337","1VS3","6.1535874953441","6.20207451347608","5.90989189885954","5.63253109586899"
"7338","1VS3","5.97583683798157","6.24048439551107","5.72690748768619","5.03472617997523"
"7339","1VS3","6.07231978112597","6.63379571167393","6.27750476512316","5.74405843374297"
"7340","1VS3","6.22503111369714","5.74768763114751","5.5325314780556","6.42187386632216"
"7341","1VS3","6.32096137619795","5.9648877717073","5.95747677225014","6.04563466666525"
"7342","1VS3","5.98548726454538","5.77420408162476","6.30564383965512","5.33599166028468"
"7343","1VS3","5.66258375008489","5.39486982241547","6.42007000769242","4.99248204394225"
"7344","1VS3","5.58891829538053","6.43142983357033","6.12267027959051","5.87317278374276"
"7345","1VS3","5.90383252606363","6.29898424953941","6.06180555633653","5.53665577743693"
"7346","1VS3","6.08353863857729","6.14762356924523","5.7354847443624","5.9655485681367"
"7347","1VS3","5.9600748631676","5.79263989371992","5.76927719059179","5.63269202864895"
"7348","1VS3","5.41179207659685","5.56313327390916","5.93546339470275","5.99961881773566"
"7349","1VS3","5.4662792218448","6.19568910325414","5.90071496284384","5.13859768325581"
"7350","1VS3","6.31586265839465","6.28352430457955","5.60157443547933","5.33407861528447"
"7351","1VS3","5.66052685005998","5.74511984982137","5.81660740797413","6.00642187645396"
"7352","1VS3","5.98120924356013","6.29794502205471","6.00385356356778","5.09308692716563"
"7353","1VS3","5.92722624186317","5.89406331386987","6.14519004598329","5.46929289475395"
"7354","1VS3","5.73453013665778","6.28985129610291","6.36784336286368","5.60668982356755"
"7355","1VS3","5.577477726389","6.60089258538458","6.06965391286572","6.20112438361437"
"7356","1VS3","6.12263526236318","5.71110430227008","5.90168366076275","5.05445610702896"
"7357","1VS3","6.22413879379366","5.78098042185224","5.71484109302843","5.86567481073025"
"7358","1VS3","5.62017637572612","6.25541972964405","6.4151296260789","5.78676645359427"
"7359","1VS3","5.91649500255613","5.97474647023615","6.55099930771946","5.97472379126088"
"7360","1VS3","6.21969686161418","5.87653646852139","6.45560142530057","5.7775854771165"
"7361","1VS3","6.26845386552191","5.51663945092585","5.26486127064369","5.93152745541733"
"7362","1VS3","6.38057557702284","6.27429307194025","6.20831174506603","5.59773110817573"
"7363","1VS3","6.6674465937568","6.12511725017237","5.9800258748422","5.56520448499158"
"7364","1VS3","5.90947812891229","6.17309301658093","5.47168042074621","5.41615640024648"
"7365","1VS3","6.43011539472144","6.0077714065083","5.71778997552406","6.28386489104942"
"7366","1VS3","5.85392260772096","6.17347079134665","6.22663945316195","6.00192229677164"
"7367","1VS3","5.99594465444179","6.5707660354","5.71139134762629","5.09762270767733"
"7368","1VS3","5.37270554702179","6.25638680569908","5.42909151840423","5.89373719254917"
"7369","1VS3","5.99339530788575","6.23115543361647","5.75055652424002","5.39361142372247"
"7370","1VS3","6.08237907483731","5.8574493667374","5.90501315914617","5.50147527213271"
"7371","1VS3","5.55885111601318","5.93043599002117","5.97114823783744","5.59735805270416"
"7372","1VS3","6.12763225157447","6.46596182046941","6.40640432515931","5.59584887454208"
"7373","1VS3","5.63012877067875","6.22262804006021","5.94937968708216","6.14413910066003"
"7374","1VS3","6.29621901570408","6.05915052621989","5.92787175440653","5.65447529627632"
"7375","1VS3","5.83134240292944","6.54348422149385","5.97775629946272","5.18489092035751"
"7376","1VS3","6.2132225935384","5.86080312566998","5.79038186737773","5.48520139492389"
"7377","1VS3","5.39708412250688","5.68521054113747","6.44920012564244","5.5777069466756"
"7378","1VS3","5.95368031951553","6.63492366991606","6.47011536649216","6.07443649364004"
"7379","1VS3","5.94333688455634","5.47564358995202","6.10318758400035","5.36946385438443"
"7380","1VS3","5.89510135915718","5.92921873361622","5.98094123401063","5.0954583000603"
"7381","1VS3","6.28664134423335","5.65276638107048","6.4381736206897","5.27187546336185"
"7382","1VS3","5.86721874171805","6.36340561757661","5.86140934488782","5.46549393315621"
"7383","1VS3","5.94871665750002","5.78599329082281","5.39295778137763","5.90368667180551"
"7384","1VS3","5.93432762881107","5.7974087308803","5.9137455339318","5.81053893253612"
"7385","1VS3","6.18235297488638","5.79796586408813","5.60004111577603","5.73134521908025"
"7386","1VS3","5.63334411339415","6.12896826386661","6.39865745238733","5.3678672484669"
"7387","1VS3","5.74240555705657","5.72237597765088","6.10131871185","5.86145551695877"
"7388","1VS3","6.34573651235408","6.18983945912832","6.12266763916684","5.3077325776442"
"7389","1VS3","6.37797643422137","5.80833562272003","5.94103003801128","5.17065387126481"
"7390","1VS3","6.13883290496123","6.10290310727888","5.83289166738531","5.65403580236407"
"7391","1VS3","5.59227580658397","6.06250763442609","5.8155223222631","4.93188932815793"
"7392","1VS3","6.02517455163634","5.91798500869553","5.88834696387692","5.74362718283086"
"7393","1VS3","6.07233251986249","6.02065459492819","5.40786410149197","5.01751237923374"
"7394","1VS3","5.752102337979","5.79524705945413","6.03909101586403","5.86415078411343"
"7395","1VS3","6.23708337864021","6.09110202280472","5.92158006816163","5.53020059050696"
"7396","1VS3","5.89962281477676","6.53184380671768","6.24644896279691","5.7239356105795"
"7397","1VS3","5.91122771068","6.49031100143503","6.17868682164831","5.57616504650873"
"7398","1VS3","5.2296972827919","6.26741926740369","5.68865404219611","5.7442385806009"
"7399","1VS3","6.37730039459949","5.78779612145205","6.06863858771711","5.67707005177384"
"7400","1VS3","5.44622751335673","5.52650979825859","5.53868707168305","5.30207706328236"
"7401","1VS3","5.56159757907526","6.20884069786028","5.7284898591067","5.32045654098173"
"7402","1VS3","6.35020204408766","6.44014934907157","6.08234495203843","5.69069892493102"
"7403","1VS3","5.85281918600044","6.14372202115776","6.05846961108447","5.80473053066834"
"7404","1VS3","6.33666684942477","5.8881051789759","5.4966458066355","5.46040970768139"
"7405","1VS3","6.19373977344222","6.5778522473044","6.35606015815915","5.82934122128087"
"7406","1VS3","6.10489201412322","6.42564997776526","6.0530620628306","4.99022487624362"
"7407","1VS3","6.06216032051309","5.82700291004246","5.97208659067324","5.58919905864966"
"7408","1VS3","6.0718251404725","5.96309229965466","5.96921243703981","5.58420421659636"
"7409","1VS3","6.30068627898092","6.25004471349699","6.1624284886592","6.13363329644374"
"7410","1VS3","5.84647533517178","5.8254383149572","5.67239208046359","5.63750736216907"
"7411","1VS3","5.96391747389782","6.10858816485074","5.69155191822531","5.15332166820934"
"7412","1VS3","6.38054614447201","6.61244637047354","6.11550968054832","5.36806483163982"
"7413","1VS3","6.44734379719799","6.02574487178972","5.73779094801785","5.03865300442106"
"7414","1VS3","6.02144179889547","6.14875454928955","6.38402776448945","5.34378090180685"
"7415","1VS3","6.29856232207922","6.41939669891182","5.89434462875229","5.71388224149846"
"7416","1VS3","5.90045610017054","6.35679919678238","6.25535969591255","5.36419179402953"
"7417","1VS3","6.15105431383898","6.59057715661858","6.10624307864061","5.78828616499909"
"7418","1VS3","5.95289772702238","6.26456099237223","5.99599174452761","5.24308003981416"
"7419","1VS3","6.67502932103916","6.00558632839308","6.4498623706107","5.1719401070066"
"7420","1VS3","5.65338362633255","6.15498982808653","5.89490880571833","6.30084900117167"
"7421","1VS3","6.1711414708109","6.20442966106542","5.73172348276738","6.19595436583151"
"7422","1VS3","5.58792633948121","5.86833695271733","6.13654068513351","5.33383408146437"
"7423","1VS3","6.35549941443459","6.00499925193336","5.93080440280499","5.53453034206055"
"7424","1VS3","6.01180207798146","6.28378252507638","5.75161900151015","6.00615599497557"
"7425","1VS3","5.76469072187899","6.8268403790022","5.97830963517521","5.56916527140591"
"7426","1VS3","6.49111739949801","5.93928495576204","6.15234641413338","5.44297868413552"
"7427","1VS3","6.11720779811329","6.49812112190074","6.20323757994413","5.76877584837922"
"7428","1VS3","5.52603902105961","6.01167482983587","5.7322590739888","6.12934025890331"
"7429","1VS3","6.00524743066839","6.02929960345286","6.07827349556502","5.65836779334657"
"7430","1VS3","5.9327760657023","6.15636258338223","6.32612237791889","5.82253565740862"
"7431","1VS3","5.41688081689722","6.86100011384454","6.13003175200163","5.64012360539352"
"7432","1VS3","6.23618685599998","6.40186881539748","5.79603096456655","5.75431275497241"
"7433","1VS3","6.10208093714968","6.13777165227146","6.09058786401357","5.47538189090139"
"7434","1VS3","6.61600154295696","6.29576737842625","6.09184643586238","5.21692134138124"
"7435","1VS3","6.18004178023571","6.11663093968897","5.89921690176979","5.62035293974652"
"7436","1VS3","6.21042084311157","6.20408116036016","6.14767514295239","5.03424851538006"
"7437","1VS3","5.77476501478204","6.04478775438603","5.91883865626873","5.59596471562178"
"7438","1VS3","5.60448059388473","5.75696501760502","5.73557319504776","5.81023332299636"
"7439","1VS3","6.2460813403562","5.89060566135059","6.0888568000918","5.35286789286881"
"7440","1VS3","5.64664572831685","6.25180583682966","6.20319446042677","5.39845092047033"
"7441","1VS3","5.81907041703574","5.60354615113824","6.46247414137869","5.70101283210056"
"7442","1VS3","6.30112163320339","6.4352550021774","5.91511262341289","5.63394800908051"
"7443","1VS3","5.8372991851637","6.69296487471499","5.9959519025589","5.53573613646582"
"7444","1VS3","5.9200721693799","6.42485257476585","6.08794964066463","5.69909098477342"
"7445","1VS3","6.04674158268493","6.03374632046623","5.62170884161142","5.52533493748889"
"7446","1VS3","5.92664806253935","6.02750740956961","6.02493259783864","5.28363505840011"
"7447","1VS3","6.08376437121317","6.16369987080644","5.45184516517013","6.07823121125802"
"7448","1VS3","6.3917914806907","5.72687941094055","5.69351963530197","5.16055128108178"
"7449","1VS3","6.41499500275186","6.52157284160786","5.81198534526933","5.81717679632056"
"7450","1VS3","6.5718329724997","5.70552536443049","5.19600623906947","5.56605753527276"
"7451","1VS3","5.72912831237408","5.65057422855255","5.54810293288984","5.71637904393769"
"7452","1VS3","6.18842717273876","6.35135106613125","6.51048943227176","5.28959821287847"
"7453","1VS3","6.60149708413095","6.39632301826567","6.25521392212151","5.33929389266962"
"7454","1VS3","6.29989335715595","6.75323620819109","5.95068563010725","5.89908127829064"
"7455","1VS3","5.72978542246738","6.32546340098478","6.01212526125954","4.72940554767808"
"7456","1VS3","6.37475803939785","5.44655818940657","5.37657586939246","5.97370511089788"
"7457","1VS3","5.91976468862724","5.7452301758759","6.10013141559775","5.36646932065706"
"7458","1VS3","5.82490204542685","6.28151132323161","5.77833151996806","5.78455596814967"
"7459","1VS3","5.68495984693774","6.38388304228538","6.09603634626534","5.56759587547206"
"7460","1VS3","6.27177659616336","6.08680814187889","6.0022111910735","5.72104753462245"
"7461","1VS3","6.64560519789645","6.20259509649388","6.34583717255661","5.71722105335523"
"7462","1VS3","5.65625359452967","6.48069992521852","6.06372439020329","5.35510013782518"
"7463","1VS3","5.92599720615185","6.46469100416113","5.86209904375506","5.63351684684443"
"7464","1VS3","6.16198816980179","6.24310879001586","5.63497729977606","5.94352893929516"
"7465","1VS3","6.30687572703763","5.99767497192506","6.33201557452336","5.44216206927041"
"7466","1VS3","5.77945020310414","6.00278818108391","5.65305404711271","6.01282625310422"
"7467","1VS3","6.01116841987277","6.22302096907106","6.03805155008141","5.59704752116474"
"7468","1VS3","6.03510340742828","5.87281924862513","6.14606269771077","5.50564827375839"
"7469","1VS3","6.04208702536424","5.65622076665521","5.88015409674196","4.80716266333087"
"7470","1VS3","5.90335443082521","5.97887100768215","6.00699351938866","5.14149048389935"
"7471","1VS3","5.58973702945534","6.41138849910206","5.87629117367496","5.28849409174089"
"7472","1VS3","6.18326941848809","6.43351496856389","5.83380666017045","5.39374032231158"
"7473","1VS3","6.03618934278459","5.62968914407315","5.47938536902989","5.40005061921057"
"7474","1VS3","6.31733243187703","6.171977703628","6.36352162210335","5.96240254634833"
"7475","1VS3","5.90903998146864","6.05046154454569","6.13287645451153","5.58208955771537"
"7476","1VS3","5.86636643043716","6.09886951373298","5.72341540946742","5.81184507176271"
"7477","1VS3","5.41012664608757","5.90551495136709","5.96870002837533","5.3862538956484"
"7478","1VS3","5.86803676364838","6.52452768654197","6.34470867192358","5.97609302755372"
"7479","1VS3","6.00283976419435","6.12599228381354","6.35189537973465","6.04897408333384"
"7480","1VS3","5.40702079606572","5.86708756692823","5.79837703788232","5.61177674366355"
"7481","1VS3","6.29024925746308","5.79388268811623","5.86856454430174","5.93862509203496"
"7482","1VS3","5.83348995438237","5.89215138825907","5.80879841470793","5.31329072730775"
"7483","1VS3","5.5398103614302","5.94452396371465","6.04353406453643","5.39696536146211"
"7484","1VS3","5.94574435931434","6.30030853745875","5.5294778849531","5.70075155600281"
"7485","1VS3","5.85981728100513","6.46402290470357","6.18952501403844","5.60024907285103"
"7486","1VS3","5.88369632934328","6.11329089581195","6.04267979365942","5.57095195835658"
"7487","1VS3","5.6307483091242","6.24045333062614","5.3872573245826","4.83649367720993"
"7488","1VS3","6.05042316552422","5.89159228722036","5.63394833202274","5.94840173195687"
"7489","1VS3","6.02974476483457","6.06554464157413","6.29735493242072","5.32160788497558"
"7490","1VS3","6.2435969818432","5.92997703609443","6.37758222221453","5.25968396555038"
"7491","1VS3","6.12845746645428","5.68865884646766","6.15310348862135","5.18265111128475"
"7492","1VS3","5.70107070790262","6.06971239424944","6.26699173134848","5.58701947669671"
"7493","1VS3","5.74033393882766","6.08968920566607","5.88463406788946","5.85853601082783"
"7494","1VS3","6.0090943926681","6.8430005474424","5.60131771889197","5.2993100827587"
"7495","1VS3","6.02153310240569","6.2252867840106","6.02311050050215","5.64178593014804"
"7496","1VS3","6.16030964682394","5.82642282698449","6.46724562217796","5.83506916030239"
"7497","1VS3","5.8739085743299","6.0159843369907","6.12090949201943","5.38570091673999"
"7498","1VS3","6.1551467690921","6.04600078342964","6.15279467092125","5.39404230196591"
"7499","1VS3","6.30079298092624","5.76196355695047","6.28950705195911","5.53031721731132"
"7500","1VS3","5.98937712153927","5.92272875034284","6.13372717567873","5.20263808918965"
"7501","1VS3","5.77151238171187","6.36829430857747","6.44174499648069","5.86507683621601"
"7502","1VS3","6.35995447929558","6.49244402855273","6.49246100201292","6.4912155678537"
"7503","1VS3","6.72554302709732","6.36274339402858","6.23968614201056","5.91135255206556"
"7504","1VS3","6.1292934967664","6.03913018587516","5.91747040253988","5.70824661625532"
"7505","1VS3","6.70520012348716","6.97467744829729","6.35962778051155","6.08585230522318"
"7506","1VS3","6.90917860692646","6.61697814989272","6.3242089939924","5.99652925819829"
"7507","1VS3","6.36433530587565","6.33835916403383","5.96403070356271","5.78619760671568"
"7508","1VS3","6.46520033175269","6.45750024742901","6.21484032853129","5.58322365249282"
"7509","1VS3","6.16608459448514","6.87242075666665","6.71814438705004","6.85826582186585"
"7510","1VS3","6.17228737748201","6.82063617536958","6.37975212430848","5.90207006599393"
"7511","1VS3","6.45217650210753","6.66140509000809","6.19341067032628","6.01349941528076"
"7512","1VS3","6.60501326740822","7.14442550375576","6.36797420048878","6.08476668483402"
"7513","1VS3","6.21463017338452","7.3077311275625","7.07576427021784","5.86582228867333"
"7514","1VS3","6.68802571393219","6.59774718253654","6.16887323671182","6.10939625690355"
"7515","1VS3","6.67290597832485","6.45296524589893","6.59522016820077","5.96933523810859"
"7516","1VS3","6.89595220788122","6.67154344378611","6.53593465658525","6.31587137278619"
"7517","1VS3","6.89213466626359","6.07459916055173","6.35085036578832","6.09001348325582"
"7518","1VS3","6.58201156187809","6.87865411581156","6.68671408716567","6.16090225636469"
"7519","1VS3","6.38523435827019","6.56048900965513","6.76120583918538","5.71948868357724"
"7520","1VS3","6.42765994388237","6.97498186189617","5.91273834280488","6.07435378304986"
"7521","1VS3","6.35714764980027","6.6589240077043","6.62016303646666","6.55289176733346"
"7522","1VS3","6.92470257100033","7.13695533793426","6.60984008946202","6.21289584344141"
"7523","1VS3","6.58551710944378","6.34034047225191","6.52396576279391","6.05182861788832"
"7524","1VS3","6.57444132978338","6.52984058600017","6.47197262159809","5.51019791558857"
"7525","1VS3","6.49851934072861","6.63458799573907","6.10143545711419","5.84763104655698"
"7526","1VS3","6.64292975198478","6.87711050945483","6.03666835207514","5.90079660490942"
"7527","1VS3","6.75331027671844","6.80224649047552","6.26493244097841","6.18067267182919"
"7528","1VS3","6.29417365196569","6.91136603516462","6.46680489869299","6.0284766826437"
"7529","1VS3","7.09369615759067","6.99802724730709","6.03710352329129","6.00166039756175"
"7530","1VS3","6.3516557640897","6.14931511300056","7.14271954808293","5.50062528748388"
"7531","1VS3","6.6028881411604","6.80133032057446","6.3634378604876","6.07278388673187"
"7532","1VS3","6.23359088898963","6.88489480602072","6.4993477579205","6.2752361574657"
"7533","1VS3","6.77818384144196","6.88983246602456","6.10158970605731","5.65184694968303"
"7534","1VS3","6.27288720743399","6.14954654029807","6.92467971047237","6.45457996010641"
"7535","1VS3","6.53636515995059","6.40732254029212","6.40654474557128","6.48114140582345"
"7536","1VS3","6.018245734147","6.85811073137329","6.5931498143848","5.51207538907877"
"7537","1VS3","6.40572539022623","6.87763622169145","6.37894199541097","5.49573510952846"
"7538","1VS3","6.45174585817253","6.46805398026469","6.27382041562436","6.36869340428491"
"7539","1VS3","6.53853046975489","6.55874580663399","6.38202568570428","5.74457990109038"
"7540","1VS3","6.2893867810522","7.13231018456345","6.37048159868851","6.55377588504184"
"7541","1VS3","6.906390154892","6.36954878548922","6.63132098348868","6.14189854645565"
"7542","1VS3","6.51158006375751","6.74979572091366","7.09360466805007","6.32301717351232"
"7543","1VS3","6.58766970145027","6.48814780133305","6.51909498628027","6.52417047353086"
"7544","1VS3","6.93142319641693","6.41725424126725","6.36831623618451","6.85611948104613"
"7545","1VS3","7.23220336888038","6.45999919617489","6.45221025910299","6.08920486535905"
"7546","1VS3","6.35835383673948","6.73705203942805","6.33867430037884","6.04331818248642"
"7547","1VS3","6.52747335273548","6.63699176468246","6.59086509918006","6.13586109522073"
"7548","1VS3","6.23584937862883","6.55376908798152","6.21200653038719","6.47529371259452"
"7549","1VS3","6.6514617650966","6.46312845108706","6.78196673894646","6.07484520806922"
"7550","1VS3","6.44617285643035","6.74436104922013","6.31449665885068","5.76342304933465"
"7551","1VS3","6.38327450374326","6.8606635588278","6.60222602038691","6.42673312855151"
"7552","1VS3","6.46040256496257","6.50568246237626","6.39546044034981","5.93394092271565"
